iter	Passed	Remaining
553	12509	43445
554	12534	43429
555	12553	43396
556	12574	43366
557	12595	43339
558	12617	43316
559	12642	43301
560	12664	43275
561	12684	43243
562	12704	43211
563	12726	43189
564	12748	43162
565	12768	43131
566	12788	43100
567	12809	43072
568	12833	43054
569	12853	43024
570	12873	42995
571	12893	42963
572	12913	42932
573	12939	42921
574	12960	42892
575	12979	42860
576	13001	42833
577	13025	42818
578	13045	42787
579	13065	42757
580	13086	42727
581	13105	42693
582	13130	42678
583	13150	42648
584	13171	42620
585	13192	42595
586	13215	42573
587	13238	42551
588	13259	42524
589	13278	42492
590	13299	42464
591	13322	42443
592	13343	42416
593	13364	42388
594	13385	42362
595	13406	42334
596	13432	42322
597	13453	42295
598	13474	42269
599	13496	42245
600	13520	42226
601	13541	42197
602	13561	42170
603	13582	42140
604	13602	42110
605	13629	42103
606	13650	42076
607	13671	42048
608	13691	42019
609	13712	41993
610	13733	41965
611	13753	41935
612	13773	41905
613	13794	41876
614	13816	41854
615	13838	41829
616	13859	41802
617	13879	41773
618	13900	41746
619	13924	41729
620	13946	41704
621	13966	41674
622	13986	41646
623	14009	41623
624	14031	41599
625	14051	41571
626	14071	41542
627	14092	41514
628	14116	41497
629	14136	41467
630	14158	41444
631	14179	41416
632	14200	41389
633	14224	41373
634	14245	41346
635	14266	41318
636	14287	41293
637	14310	41272
638	14332	41248
639	14352	41218
640	14371	41187
641	14392	41160
642	14417	41143
643	14437	41116
644	14458	41089
645	14481	41067
646	14501	41039
647	14526	41024
648	14547	40996
649	14567	40969
650	14588	40942
651	14611	40921
652	14634	40900
653	14655	40872
654	14675	40844
655	14696	40817
656	14719	40798
657	14740	40772
658	14761	40744
659	14782	40718
660	14804	40694
661	14826	40673
662	14847	40645
663	14876	40641
664	14896	40611
665	14916	40582
666	14937	40556
667	14958	40532
668	14981	40510
669	15001	40481
670	15021	40452
671	15040	40421
672	15064	40403
673	15086	40379
674	15106	40351
675	15126	40323
676	15148	40298
677	15173	40283
678	15194	40256
679	15215	40230
680	15235	40201
681	15259	40184
682	15279	40156
683	15301	40132
684	15320	40102
685	15341	40075
686	15367	40062
687	15388	40036
688	15409	40010
689	15433	39991
690	15455	39969
691	15476	39942
692	15497	39917
693	15519	39893
694	15539	39866
695	15563	39848
696	15585	39823
697	15606	39799
698	15627	39772
699	15650	39752
700	15672	39729
701	15692	39701
702	15712	39673
703	15733	39647
704	15759	39633
705	15780	39607
706	15801	39580
707	15822	39555
708	15843	39529
709	15868	39514
710	15887	39484
711	15907	39455
712	15928	39429
713	15950	39408
714	15973	39386
715	15994	39361
716	16015	39336
717	16037	39310
718	16061	39292
719	16082	39267
720	16101	39238
721	16122	39210
722	16144	39188
723	16170	39176
724	16191	39150
725	16213	39126
726	16234	39101
727	16258	39082
728	16279	39057
729	16300	39031
730	16320	39005
731	16341	38978
732	16365	38959
733	16387	38936
734	16408	38910
735	16430	38887
736	16455	38871
737	16476	38846
738	16497	38820
739	16519	38798
740	16542	38778
741	16564	38755
742	16585	38728
743	16605	38701
744	16626	38676
745	16653	38664
746	16674	38638
747	16695	38613
748	16715	38586
749	16739	38567
750	16760	38542
751	16780	38515
752	16800	38486
753	16820	38459
754	16845	38442
755	16866	38417
756	16886	38391
757	16907	38365
758	16928	38340
759	16952	38321
760	16974	38299
761	16995	38272
762	17015	38245
763	17038	38224
764	17060	38201
765	17080	38175
766	17102	38151
767	17124	38127
768	17147	38107
769	17168	38082
770	17188	38056
771	17210	38032
772	17230	38004
773	17253	37985
774	17274	37960
775	17295	37933
776	17316	37908
777	17340	37889
778	17362	37867
779	17382	37841
780	17404	37818
781	17426	37794
782	17451	37778
783	17472	37753
784	17493	37728
785	17514	37702
786	17539	37686
787	17559	37659
788	17580	37633
789	17600	37608
790	17620	37580
791	17645	37564
792	17666	37537
793	17686	37510
794	17707	37485
795	17727	37458
796	17749	37436
797	17769	37409
798	17789	37381
799	17809	37354
800	17836	37343
801	17858	37319
802	17877	37292
803	17898	37266
804	17919	37240
805	17943	37223
806	17964	37198
807	17984	37170
808	18005	37145
809	18028	37124
810	18050	37102
811	18071	37078
812	18092	37052
813	18112	37026
814	18139	37012
815	18160	36988
816	18181	36962
817	18200	36935
818	18221	36909
819	18244	36889
820	18264	36863
821	18285	36838
822	18305	36812
823	18328	36791
824	18351	36769
825	18372	36745
826	18393	36719
827	18418	36704
828	18442	36685
829	18463	36659
830	18484	36635
831	18505	36611
832	18530	36593
833	18550	36566
834	18570	36540
835	18591	36514
836	18611	36488
837	18637	36473
838	18658	36449
839	18680	36426
840	18701	36402
841	18726	36385
842	18748	36362
843	18767	36333
844	18787	36307
845	18808	36283
846	18834	36267
847	18854	36241
848	18875	36216
849	18895	36190
850	18916	36166
851	18940	36147
852	18961	36121
853	18980	36094
854	19000	36068
855	19025	36049
856	19047	36027
857	19066	36000
858	19086	35973
859	19107	35949
860	19130	35928
861	19151	35904
862	19173	35879
863	19192	35852
864	19216	35833
865	19238	35810
866	19258	35783
867	19277	35757
868	19298	35731
869	19323	35715
870	19344	35691
871	19365	35665
872	19386	35641
873	19406	35616
874	19432	35599
875	19452	35574
876	19472	35548
877	19494	35524
878	19518	35505
879	19540	35483
880	19561	35459
881	19582	35434
882	19602	35409
883	19626	35390
884	19647	35366
885	19669	35343
886	19690	35318
887	19712	35295
888	19734	35272
889	19754	35247
890	19774	35221
891	19799	35204
892	19823	35185
893	19844	35160
894	19863	35133
895	19883	35106
896	19905	35084
897	19926	35059
898	19945	35032
899	19964	35004
900	19985	34980
901	20007	34958
902	20029	34935
903	20050	34911
904	20072	34889
905	20092	34862
906	20115	34841
907	20134	34814
908	20165	34807
909	20186	34782
910	20209	34761
911	20231	34740
912	20252	34715
913	20273	34690
914	20295	34668
915	20319	34650
916	20339	34623
917	20358	34595
918	20377	34568
919	20399	34546
920	20423	34526
921	20444	34502
922	20465	34478
923	20486	34455
924	20509	34432
925	20529	34407
926	20548	34379
927	20567	34353
928	20588	34329
929	20613	34311
930	20633	34286
931	20655	34262
932	20675	34238
933	20697	34214
934	20719	34192
935	20739	34166
936	20759	34141
937	20780	34117
938	20806	34101
939	20826	34076
940	20847	34051
941	20868	34027
942	20888	34002
943	20913	33984
944	20932	33957
945	20952	33931
946	20972	33905
947	20992	33880
948	21016	33860
949	21037	33836
950	21057	33812
951	21078	33787
952	21102	33769
953	21123	33745
954	21143	33718
955	21163	33692
956	21183	33668
957	21210	33653
958	21231	33628
959	21251	33603
960	21272	33580
961	21295	33559
962	21317	33537
963	21339	33513
964	21358	33487
965	21379	33463
966	21402	33442
967	21422	33418
968	21443	33392
969	21463	33367
970	21483	33342
971	21507	33323
972	21528	33299
973	21548	33273
974	21572	33255
975	21597	33236
976	21618	33213
977	21639	33189
978	21660	33165
979	21680	33140
980	21705	33123
981	21726	33097
982	21746	33073
983	21766	33048
984	21789	33027
985	21811	33004
986	21831	32979
987	21852	32955
988	21873	32932
989	21898	32913
990	21919	32890
991	21940	32865
992	21960	32841
993	21983	32820
994	22006	32799
995	22027	32775
996	22048	32752
997	22068	32727
998	22094	32709
999	22116	32687
1000	22137	32664
1001	22158	32640
1002	22178	32615
1003	22204	32598
1004	22224	32574
1005	22245	32550
1006	22267	32528
1007	22290	32506
1008	22311	32482
1009	22332	32458
1010	22352	32434
1011	22372	32409
1012	22399	32393
1013	22419	32369
1014	22440	32345
1015	22461	32321
1016	22484	32301
1017	22505	32276
1018	22526	32253
1019	22547	32229
1020	22569	32207
1021	22594	32189
1022	22616	32166
1023	22638	32145
1024	22659	32121
1025	22683	32101
1026	22705	32079
1027	22724	32053
1028	22744	32028
1029	22765	32004
1030	22792	31988
1031	22813	31964
1032	22833	31940
1033	22855	31917
1034	22878	31897
1035	22900	31874
1036	22920	31849
1037	22939	31823
1038	22959	31799
1039	22982	31778
1040	23003	31754
1041	23024	31730
1042	23045	31707
1043	23066	31683
1044	23091	31665
1045	23112	31642
1046	23133	31618
1047	23153	31593
1048	23177	31573
1049	23199	31551
1050	23220	31528
1051	23242	31505
1052	23265	31484
1053	23288	31464
1054	23309	31439
1055	23329	31415
1056	23350	31391
1057	23374	31372
1058	23396	31350
1059	23417	31326
1060	23437	31302
