iter	Passed	Remaining
1661	47850	23493
1662	47875	23462
1663	47905	23434
1664	47930	23404
1665	47956	23373
1666	47982	23343
1667	48013	23315
1668	48039	23285
1669	48065	23255
1670	48090	23224
1671	48118	23196
1672	48143	23165
1673	48175	23138
1674	48209	23111
1675	48234	23081
1676	48259	23050
1677	48284	23019
1678	48309	22989
1679	48339	22961
1680	48365	22931
1681	48394	22902
1682	48419	22871
1683	48444	22841
1684	48470	22811
1685	48496	22781
1686	48521	22750
1687	48551	22722
1688	48579	22693
1689	48605	22663
1690	48637	22636
1691	48662	22605
1692	48687	22575
1693	48712	22544
1694	48737	22513
1695	48765	22485
1696	48789	22454
1697	48820	22426
1698	48844	22395
1699	48870	22365
1700	48898	22336
1701	48924	22306
1702	48949	22276
1703	48979	22247
1704	49004	22217
1705	49035	22189
1706	49060	22159
1707	49085	22128
1708	49111	22098
1709	49137	22068
1710	49171	22042
1711	49201	22014
1712	49225	21983
1713	49266	21960
1714	49293	21930
1715	49319	21900
1716	49345	21870
1717	49370	21840
1718	49396	21810
1719	49422	21780
1720	49446	21749
1721	49472	21719
1722	49497	21689
1723	49523	21659
1724	49553	21631
1725	49578	21600
1726	49609	21572
1727	49634	21542
1728	49658	21511
1729	49683	21481
1730	49710	21452
1731	49736	21422
1732	49761	21392
1733	49788	21362
1734	49817	21334
1735	49842	21303
1736	49866	21273
1737	49890	21242
1738	49915	21212
1739	49947	21184
1740	49972	21154
1741	49999	21124
1742	50030	21097
1743	50055	21067
1744	50082	21037
1745	50107	21007
1746	50140	20980
1747	50168	20951
1748	50192	20920
1749	50218	20891
1750	50250	20863
1751	50280	20835
1752	50305	20805
1753	50332	20775
1754	50366	20749
1755	50393	20719
1756	50419	20690
1757	50446	20660
1758	50474	20631
1759	50499	20601
1760	50527	20572
1761	50552	20542
1762	50580	20513
1763	50608	20484
1764	50635	20454
1765	50664	20426
1766	50690	20396
1767	50715	20366
1768	50741	20336
1769	50768	20307
1770	50804	20281
1771	50832	20252
1772	50859	20223
1773	50887	20194
1774	50915	20165
1775	50943	20136
1776	50967	20105
1777	50994	20076
1778	51020	20046
1779	51046	20017
1780	51079	19989
1781	51103	19959
1782	51137	19933
1783	51162	19903
1784	51187	19872
1785	51214	19843
1786	51241	19814
1787	51267	19784
1788	51302	19758
1789	51327	19728
1790	51352	19697
1791	51377	19667
1792	51402	19637
1793	51428	19608
1794	51452	19577
1795	51491	19552
1796	51519	19524
1797	51546	19494
1798	51572	19464
1799	51596	19434
1800	51623	19405
1801	51649	19375
1802	51674	19345
1803	51699	19315
1804	51728	19287
1805	51755	19257
1806	51782	19228
1807	51809	19199
1808	51841	19171
1809	51866	19141
1810	51890	19111
1811	51915	19081
1812	51947	19053
1813	51973	19024
1814	51999	18994
1815	52025	18965
1816	52055	18937
1817	52080	18907
1818	52118	18881
1819	52148	18853
1820	52175	18824
1821	52201	18794
1822	52236	18768
1823	52261	18738
1824	52286	18708
1825	52311	18678
1826	52335	18648
1827	52364	18619
1828	52389	18589
1829	52413	18559
1830	52451	18534
1831	52476	18504
1832	52502	18474
1833	52527	18444
1834	52551	18414
1835	52581	18386
1836	52607	18356
1837	52639	18329
1838	52665	18299
1839	52691	18270
1840	52716	18240
1841	52741	18210
1842	52766	18180
1843	52795	18152
1844	52821	18122
1845	52845	18092
1846	52877	18064
1847	52902	18035
1848	52929	18005
1849	52955	17976
1850	52983	17947
1851	53014	17919
1852	53041	17890
1853	53069	17861
1854	53105	17835
1855	53133	17806
1856	53159	17777
1857	53184	17747
1858	53213	17718
1859	53245	17691
1860	53271	17661
1861	53297	17632
1862	53322	17602
1863	53348	17572
1864	53373	17543
1865	53397	17513
1866	53432	17486
1867	53457	17456
1868	53482	17426
1869	53508	17397
1870	53539	17369
1871	53566	17340
1872	53590	17310
1873	53616	17280
1874	53645	17252
1875	53670	17222
1876	53695	17192
1877	53723	17164
1878	53756	17136
1879	53783	17107
1880	53811	17078
1881	53840	17050
1882	53871	17022
1883	53897	16993
1884	53923	16963
1885	53949	16934
1886	53975	16904
1887	53999	16874
1888	54029	16846
1889	54068	16821
1890	54097	16792
1891	54122	16763
1892	54148	16733
1893	54175	16704
1894	54201	16675
1895	54226	16645
1896	54258	16617
1897	54287	16589
1898	54312	16559
1899	54337	16530
1900	54362	16500
1901	54387	16470
1902	54415	16441
1903	54445	16413
1904	54470	16383
1905	54500	16355
1906	54524	16325
1907	54549	16296
1908	54574	16266
1909	54601	16237
1910	54627	16208
1911	54655	16179
1912	54683	16150
1913	54715	16123
1914	54741	16093
1915	54768	16064
1916	54793	16035
1917	54819	16005
1918	54843	15975
1919	54874	15947
1920	54899	15918
1921	54929	15890
1922	54954	15860
1923	54979	15830
1924	55004	15801
1925	55032	15772
1926	55071	15746
1927	55096	15717
1928	55121	15687
1929	55151	15659
1930	55176	15629
1931	55201	15600
1932	55226	15570
1933	55251	15541
1934	55279	15512
1935	55304	15483
1936	55329	15453
1937	55362	15426
1938	55387	15396
1939	55412	15366
1940	55437	15337
1941	55461	15307
1942	55485	15277
1943	55518	15250
1944	55546	15221
1945	55579	15194
1946	55604	15164
1947	55629	15135
1948	55653	15105
1949	55678	15075
1950	55704	15046
1951	55729	15017
1952	55755	14988
1953	55790	14961
1954	55816	14931
1955	55840	14902
1956	55867	14873
1957	55891	14843
1958	55916	14813
1959	55940	14784
1960	55966	14755
1961	55996	14726
1962	56037	14701
1963	56062	14672
1964	56088	14642
1965	56114	14613
1966	56139	14584
1967	56164	14554
1968	56190	14525
1969	56222	14498
1970	56247	14468
1971	56271	14438
1972	56297	14409
1973	56331	14382
1974	56359	14353
1975	56388	14325
1976	56417	14297
1977	56445	14268
1978	56471	14239
1979	56495	14209
1980	56520	14180
1981	56546	14150
1982	56571	14121
1983	56601	14093
1984	56633	14065
1985	56659	14036
1986	56684	14007
1987	56709	13977
1988	56736	13948
1989	56761	13919
1990	56786	13890
1991	56817	13862
1992	56846	13833
1993	56871	13804
1994	56896	13774
1995	56920	13745
1996	56945	13715
1997	56972	13687
1998	57005	13659
1999	57043	13633
2000	57068	13603
2001	57092	13574
2002	57117	13545
2003	57143	13515
2004	57168	13486
2005	57193	13457
2006	57218	13428
2007	57249	13400
2008	57278	13371
2009	57307	13343
2010	57333	13314
2011	57391	13292
2012	57451	13271
2013	57519	13251
2014	57592	13233
2015	57654	13212
2016	57723	13193
2017	57792	13173
2018	57848	13151
2019	57898	13127
2020	57924	13098
2021	57960	13071
2022	58038	13053
2023	58112	13035
2024	58143	13006
2025	58168	12977
2026	58194	12948
2027	58219	12918
2028	58244	12888
2029	58273	12860
2030	58298	12830
2031	58328	12802
2032	58353	12772
2033	58378	12743
2034	58404	12714
2035	58431	12684
2036	58456	12655
2037	58482	12626
2038	58508	12596
2039	58537	12568
2040	58562	12538
2041	58587	12509
2042	58620	12481
2043	58645	12452
2044	58671	12422
2045	58697	12393
2046	58722	12364
2047	58752	12335
2048	58777	12306
2049	58808	12278
2050	58833	12248
2051	58858	12219
2052	58885	12190
2053	58910	12160
2054	58936	12131
2055	58965	12102
2056	58990	12073
2057	59026	12046
2058	59054	12017
2059	59080	11988
2060	59105	11958
2061	59130	11929
2062	59154	11899
2063	59190	11872
2064	59215	11843
2065	59250	11815
2066	59275	11786
2067	59300	11756
2068	59326	11727
2069	59351	11698
2070	59377	11669
2071	59408	11640
2072	59432	11611
2073	59465	11583
2074	59490	11554
2075	59515	11524
2076	59540	11495
2077	59566	11466
2078	59592	11437
2079	59623	11408
2080	59648	11379
2081	59678	11350
2082	59704	11321
2083	59728	11292
2084	59754	11263
2085	59778	11233
2086	59803	11204
2087	59833	11175
2088	59859	11146
2089	59893	11118
2090	59918	11089
2091	59943	11060
2092	59968	11030
2093	59992	11001
2094	60029	10974
2095	60053	10944
2096	60078	10915
2097	60103	10886
2098	60128	10856
2099	60152	10827
2100	60177	10798
2101	60205	10769
2102	60235	10740
2103	60265	10712
2104	60289	10683
2105	60314	10653
2106	60340	10624
2107	60367	10595
2108	60392	10566
2109	60418	10537
2110	60451	10509
2111	60480	10480
2112	60506	10451
2113	60531	10422
2114	60560	10393
2115	60588	10365
2116	60616	10336
2117	60642	10307
2118	60675	10279
2119	60702	10250
2120	60729	10221
2121	60754	10192
2122	60783	10164
2123	60815	10135
2124	60841	10106
2125	60867	10077
2126	60897	10049
2127	60922	10020
2128	60947	9990
2129	60972	9961
2130	61016	9935
2131	61042	9906
2132	61068	9877
2133	61105	9850
2134	61131	9821
2135	61161	9792
2136	61188	9763
2137	61214	9734
2138	61239	9705
2139	61263	9676
2140	61287	9646
2141	61320	9618
2142	61353	9590
2143	61378	9561
2144	61402	9532
2145	61428	9503
2146	61453	9474
2147	61478	9445
2148	61504	9415
2149	61540	9388
2150	61567	9359
2151	61592	9330
2152	61618	9301
2153	61643	9272
2154	61668	9243
2155	61693	9214
2156	61718	9184
2157	61753	9157
2158	61780	9128
2159	61805	9099
2160	61830	9069
2161	61855	9040
2162	61880	9011
2163	61904	8982
2164	61928	8953
2165	61971	8926
2166	62003	8898
2167	62027	8869
2168	62052	8840
2169	62078	8811
2170	62102	8781
2171	62129	8753
2172	62157	8724
2173	62191	8696
2174	62215	8667
2175	62240	8638
2176	62266	8609
2177	62291	8580
2178	62317	8551
2179	62342	8522
2180	62366	8492
2181	62401	8465
2182	62426	8436
2183	62451	8406
2184	62478	8378
2185	62504	8349
2186	62530	8320
2187	62554	8291
2188	62580	8262
2189	62609	8233
2190	62635	8204
2191	62660	8175
2192	62686	8146
2193	62711	8117
2194	62742	8089
2195	62768	8060
2196	62793	8031
2197	62823	8002
2198	62864	7976
2199	62889	7947
2200	62915	7918
2201	62939	7888
2202	62981	7861
2203	63006	7832
2204	63037	7804
2205	63062	7775
2206	63087	7746
2207	63116	7718
2208	63141	7688
2209	63173	7660
2210	63197	7631
2211	63222	7602
2212	63252	7574
2213	63277	7545
2214	63303	7516
2215	63329	7487
2216	63356	7458
2217	63389	7430
2218	63414	7401
2219	63439	7372
2220	63468	7344
2221	63493	7315
2222	63518	7286
2223	63544	7257
2224	63568	7228
2225	63600	7200
2226	63626	7171
2227	63650	7142
2228	63681	7113
2229	63708	7085
2230	63732	7055
2231	63757	7026
2232	63782	6998
2233	63814	6969
2234	63839	6940
2235	63863	6911
2236	63893	6883
2237	63918	6854
2238	63954	6826
2239	63979	6797
2240	64007	6769
2241	64032	6740
2242	64057	6711
2243	64090	6683
2244	64115	6654
2245	64140	6625
2246	64166	6596
2247	64191	6567
2248	64223	6539
2249	64251	6510
2250	64277	6481
2251	64307	6453
2252	64332	6424
2253	64358	6395
2254	64383	6367
2255	64409	6338
2256	64435	6309
2257	64468	6281
2258	64493	6252
2259	64526	6224
2260	64551	6195
2261	64576	6166
2262	64601	6137
2263	64626	6108
2264	64654	6080
2265	64681	6051
2266	64708	6022
2267	64742	5994
2268	64772	5966
2269	64801	5937
2270	64829	5909
2271	64857	5880
2272	64894	5852
2273	64934	5825
2274	64969	5797
2275	64994	5768
2276	65020	5739
2277	65050	5711
2278	65076	5682
2279	65109	5654
2280	65134	5625
2281	65160	5596
2282	65192	5568
2283	65217	5539
2284	65242	5510
2285	65268	5481
2286	65303	5453
2287	65329	5425
2288	65356	5396
2289	65381	5367
2290	65412	5339
2291	65438	5310
2292	65462	5281
2293	65493	5253
2294	65517	5224
2295	65542	5195
2296	65567	5166
2297	65593	5137
2298	65625	5109
2299	65650	5080
2300	65676	5052
2301	65704	5023
2302	65729	4994
2303	65754	4965
2304	65780	4937
2305	65805	4908
2306	65836	4879
2307	65860	4851
2308	65889	4822
2309	65927	4794
2310	65954	4766
2311	65980	4737
2312	66010	4708
2313	66040	4680
2314	66066	4651
2315	66090	4622
2316	66121	4594
2317	66147	4565
2318	66173	4537
2319	66199	4508
2320	66227	4479
2321	66259	4451
2322	66286	4422
2323	66311	4394
2324	66345	4365
2325	66370	4337
2326	66395	4308
2327	66421	4279
2328	66446	4250
2329	66477	4222
2330	66502	4193
2331	66527	4165
2332	66552	4136
2333	66579	4107
2334	66604	4078
2335	66629	4050
2336	66653	4021
2337	66689	3993
2338	66715	3964
2339	66740	3935
2340	66764	3907
2341	66789	3878
2342	66813	3849
2343	66839	3821
2344	66869	3792
2345	66909	3764
2346	66934	3736
2347	66959	3707
2348	66988	3678
2349	67012	3650
2350	67036	3621
2351	67062	3592
2352	67094	3564
2353	67124	3535
2354	67149	3507
2355	67174	3478
2356	67198	3449
2357	67223	3421
2358	67248	3392
2359	67278	3363
2360	67303	3335
2361	67335	3306
2362	67359	3278
2363	67387	3249
2364	67415	3221
2365	67442	3192
2366	67475	3164
2367	67500	3135
2368	67527	3106
2369	67555	3078
2370	67580	3049
2371	67605	3021
2372	67630	2992
2373	67655	2963
2374	67687	2935
2375	67713	2906
2376	67738	2878
2377	67768	2849
2378	67793	2821
2379	67819	2792
2380	67845	2763
2381	67888	2736
2382	67914	2707
2383	67943	2678
2384	67974	2650
2385	68054	2624
2386	68130	2597
2387	68211	2570
2388	68278	2543
2389	68375	2517
2390	68444	2490
2391	68507	2463
2392	68555	2435
2393	68580	2406
2394	68636	2378
2395	68713	2351
2396	68767	2323
2397	68793	2295
2398	68820	2266
2399	68848	2237
2400	68882	2209
2401	68907	2180
2402	68941	2151
2403	68966	2122
2404	68991	2094
2405	69017	2065
2406	69043	2036
2407	69067	2007
2408	69094	1979
2409	69118	1950
2410	69150	1921
2411	69176	1892
2412	69202	1864
2413	69226	1835
2414	69251	1806
2415	69276	1777
2416	69301	1749
2417	69326	1720
2418	69356	1691
2419	69380	1662
2420	69405	1634
2421	69429	1605
2422	69454	1576
2423	69479	1547
2424	69506	1519
2425	69531	1490
2426	69563	1461
2427	69595	1433
2428	69619	1404
2429	69643	1375
2430	69667	1346
2431	69693	1318
2432	69717	1289
2433	69742	1260
2434	69772	1232
2435	69796	1203
2436	69841	1175
2437	69865	1146
2438	69893	1117
2439	69918	1088
2440	69942	1060
2441	69968	1031
2442	69993	1002
2443	70020	974
2444	70044	945
2445	70070	916
2446	70096	888
2447	70121	859
2448	70139	830
2449	70168	801
2450	70194	773
2451	70219	744
2452	70244	715
2453	70274	687
2454	70300	658
2455	70325	629
2456	70350	601
2457	70379	572
2458	70404	543
2459	70430	515
2460	70455	486
2461	70482	458
2462	70512	429
2463	70538	400
2464	70562	372
2465	70593	343
2466	70619	314
2467	70644	286
2468	70670	257
2469	70695	228
2470	70721	200
2471	70753	171
2472	70780	143
2473	70824	114
2474	70849	85
2475	70880	57
2476	70906	28
2477	70932	0
