iter	Passed	Remaining
1288	40333	37204
1289	40374	37182
1290	40401	37146
1291	40430	37113
1292	40455	37076
1293	40480	37039
1294	40506	37002
1295	40530	36965
1296	40556	36928
1297	40581	36892
1298	40611	36860
1299	40637	36824
1300	40663	36787
1301	40688	36750
1302	40713	36713
1303	40738	36677
1304	40769	36645
1305	40795	36609
1306	40830	36581
1307	40855	36544
1308	40881	36508
1309	40906	36472
1310	40934	36437
1311	40960	36402
1312	40996	36375
1313	41022	36339
1314	41049	36304
1315	41079	36271
1316	41104	36235
1317	41129	36198
1318	41154	36162
1319	41179	36125
1320	41206	36090
1321	41230	36053
1322	41269	36028
1323	41295	35992
1324	41320	35957
1325	41347	35922
1326	41373	35886
1327	41400	35851
1328	41425	35814
1329	41450	35778
1330	41478	35744
1331	41506	35710
1332	41539	35681
1333	41564	35644
1334	41589	35608
1335	41615	35572
1336	41641	35537
1337	41666	35500
1338	41696	35468
1339	41729	35438
1340	41755	35403
1341	41781	35367
1342	41814	35338
1343	41839	35301
1344	41864	35265
1345	41891	35230
1346	41917	35195
1347	41948	35164
1348	41977	35131
1349	42008	35100
1350	42034	35064
1351	42058	35028
1352	42084	34992
1353	42113	34959
1354	42139	34924
1355	42165	34889
1356	42191	34853
1357	42218	34819
1358	42244	34783
1359	42270	34748
1360	42297	34714
1361	42328	34682
1362	42353	34646
1363	42384	34616
1364	42410	34580
1365	42435	34544
1366	42460	34509
1367	42486	34473
1368	42511	34437
1369	42540	34404
1370	42564	34368
1371	42589	34332
1372	42614	34296
1373	42646	34266
1374	42674	34232
1375	42704	34200
1376	42729	34164
1377	42759	34133
1378	42784	34097
1379	42810	34061
1380	42835	34026
1381	42861	33991
1382	42887	33956
1383	42912	33920
1384	42947	33893
1385	42977	33861
1386	43002	33825
1387	43027	33789
1388	43053	33754
1389	43078	33718
1390	43104	33684
1391	43135	33652
1392	43160	33617
1393	43191	33586
1394	43216	33551
1395	43243	33516
1396	43268	33481
1397	43295	33447
1398	43320	33411
1399	43346	33376
1400	43370	33340
1401	43399	33307
1402	43426	33273
1403	43452	33239
1404	43476	33203
1405	43501	33167
1406	43529	33134
1407	43554	33098
1408	43585	33067
1409	43615	33036
1410	43643	33003
1411	43673	32971
1412	43699	32936
1413	43724	32901
1414	43750	32866
1415	43775	32831
1416	43800	32796
1417	43831	32765
1418	43857	32731
1419	43892	32702
1420	43930	32677
1421	43956	32642
1422	43982	32608
1423	44009	32574
1424	44038	32542
1425	44065	32508
1426	44090	32472
1427	44115	32438
1428	44148	32408
1429	44174	32373
1430	44199	32338
1431	44224	32303
1432	44254	32272
1433	44280	32237
1434	44305	32202
1435	44330	32167
1436	44359	32134
1437	44386	32101
1438	44415	32069
1439	44440	32034
1440	44470	32002
1441	44495	31967
1442	44521	31933
1443	44546	31898
1444	44571	31863
1445	44596	31828
1446	44623	31794
1447	44660	31768
1448	44689	31736
1449	44715	31701
1450	44740	31666
1451	44766	31632
1452	44793	31598
1453	44819	31564
1454	44845	31530
1455	44870	31495
1456	44920	31478
1457	44946	31444
1458	44972	31409
1459	44998	31375
1460	45024	31341
1461	45050	31307
1462	45075	31272
1463	45105	31241
1464	45137	31211
1465	45162	31176
1466	45188	31142
1467	45214	31108
1468	45240	31074
1469	45267	31040
1470	45295	31008
1471	45321	30973
1472	45379	30961
1473	45435	30947
1474	45520	30954
1475	45587	30947
1476	45663	30947
1477	45727	30938
1478	45794	30932
1479	45849	30917
1480	45910	30906
1481	45939	30874
1482	45992	30858
1483	46074	30861
1484	46121	30840
1485	46146	30805
1486	46175	30772
1487	46200	30738
1488	46225	30703
1489	46251	30668
1490	46276	30633
1491	46301	30598
1492	46332	30567
1493	46358	30533
1494	46384	30498
1495	46410	30464
1496	46435	30429
1497	46466	30398
1498	46490	30363
1499	46515	30328
1500	46546	30297
1501	46573	30263
1502	46599	30228
